RA,DA,RB,DB,R,id,participant_number
27,0,50,21,1,23,412729-412720-42622201
69,0,85,91,0,23,412729-412720-42622201
49,0,60,89,0,23,412729-412720-42622201
80,0,85,157,0,23,412729-412720-42622201
24,0,35,29,0,23,412729-412720-42622201
33,0,80,14,1,23,412729-412720-42622201
28,0,30,179,0,23,412729-412720-42622201
34,0,50,30,1,23,412729-412720-42622201
25,0,30,80,0,23,412729-412720-42622201
41,0,75,20,1,23,412729-412720-42622201
54,0,60,111,0,23,412729-412720-42622201
54,0,80,30,1,23,412729-412720-42622201
22,0,25,136,0,23,412729-412720-42622201
20,0,55,7,1,23,412729-412720-42622201
54,0,55,117,0,24,412729-412720-42987263
55,0,75,61,1,24,412729-412720-42987263
19,0,25,53,1,24,412729-412720-42987263
31,0,85,7,1,24,412729-412720-42987263
14,0,25,19,1,24,412729-412720-42987263
47,0,50,160,0,24,412729-412720-42987263
15,0,35,13,1,24,412729-412720-42987263
25,0,60,14,1,24,412729-412720-42987263
78,0,80,162,0,24,412729-412720-42987263
40,0,55,62,1,24,412729-412720-42987263
11,0,30,7,1,24,412729-412720-42987263
67,0,75,119,0,24,412729-412720-42987263
34,0,35,186,0,24,412729-412720-42987263
27,0,50,21,1,24,412729-412720-42987263
69,0,85,91,1,24,412729-412720-42987263
49,0,60,89,1,24,412729-412720-42987263
80,0,85,157,0,24,412729-412720-42987263
24,0,35,29,1,24,412729-412720-42987263
33,0,80,14,1,24,412729-412720-42987263
28,0,30,179,0,24,412729-412720-42987263
34,0,50,30,1,24,412729-412720-42987263
25,0,30,80,1,24,412729-412720-42987263
41,0,75,20,1,24,412729-412720-42987263
54,0,60,111,0,24,412729-412720-42987263
54,0,80,30,1,24,412729-412720-42987263
22,0,25,136,0,24,412729-412720-42987263
20,0,55,7,1,24,412729-412720-42987263
54,0,55,117,0,25,412729-412720-42624415
55,0,75,61,0,25,412729-412720-42624415
19,0,25,53,1,25,412729-412720-42624415
31,0,85,7,1,25,412729-412720-42624415
14,0,25,19,0,25,412729-412720-42624415
47,0,50,160,0,25,412729-412720-42624415
15,0,35,13,1,25,412729-412720-42624415
25,0,60,14,1,25,412729-412720-42624415
78,0,80,162,0,25,412729-412720-42624415
40,0,55,62,0,25,412729-412720-42624415
11,0,30,7,1,25,412729-412720-42624415
67,0,75,119,0,25,412729-412720-42624415
34,0,35,186,0,25,412729-412720-42624415
27,0,50,21,0,25,412729-412720-42624415
69,0,85,91,0,25,412729-412720-42624415
49,0,60,89,0,25,412729-412720-42624415
80,0,85,157,0,25,412729-412720-42624415
24,0,35,29,0,25,412729-412720-42624415
33,0,80,14,1,25,412729-412720-42624415
28,0,30,179,0,25,412729-412720-42624415
34,0,50,30,0,25,412729-412720-42624415
25,0,30,80,0,25,412729-412720-42624415
41,0,75,20,0,25,412729-412720-42624415
54,0,60,111,0,25,412729-412720-42624415
54,0,80,30,0,25,412729-412720-42624415
22,0,25,136,0,25,412729-412720-42624415
20,0,55,7,1,25,412729-412720-42624415
54,0,55,117,0,26,412729-412720-42947713
55,0,75,61,1,26,412729-412720-42947713
19,0,25,53,1,26,412729-412720-42947713
31,0,85,7,1,26,412729-412720-42947713
14,0,25,19,1,26,412729-412720-42947713
47,0,50,160,0,26,412729-412720-42947713
15,0,35,13,1,26,412729-412720-42947713
25,0,60,14,1,26,412729-412720-42947713
78,0,80,162,0,26,412729-412720-42947713
40,0,55,62,0,26,412729-412720-42947713
11,0,30,7,1,26,412729-412720-42947713
67,0,75,119,0,26,412729-412720-42947713
34,0,35,186,0,26,412729-412720-42947713
27,0,50,21,1,26,412729-412720-42947713
69,0,85,91,0,26,412729-412720-42947713
49,0,60,89,0,26,412729-412720-42947713
80,0,85,157,0,26,412729-412720-42947713
24,0,35,29,0,26,412729-412720-42947713
33,0,80,14,1,26,412729-412720-42947713
28,0,30,179,0,26,412729-412720-42947713
34,0,50,30,0,26,412729-412720-42947713
25,0,30,80,0,26,412729-412720-42947713
41,0,75,20,1,26,412729-412720-42947713
54,0,60,111,0,26,412729-412720-42947713
54,0,80,30,1,26,412729-412720-42947713
22,0,25,136,0,26,412729-412720-42947713
20,0,55,7,1,26,412729-412720-42947713
54,0,55,117,0,27,412729-412720-42623563
55,0,75,61,0,27,412729-412720-42623563
19,0,25,53,0,27,412729-412720-42623563
31,0,85,7,1,27,412729-412720-42623563
14,0,25,19,0,27,412729-412720-42623563
47,0,50,160,0,27,412729-412720-42623563
15,0,35,13,1,27,412729-412720-42623563
25,0,60,14,1,27,412729-412720-42623563
78,0,80,162,0,27,412729-412720-42623563
40,0,55,62,0,27,412729-412720-42623563
11,0,30,7,1,27,412729-412720-42623563
67,0,75,119,0,27,412729-412720-42623563
34,0,35,186,0,27,412729-412720-42623563
27,0,50,21,0,27,412729-412720-42623563
69,0,85,91,0,27,412729-412720-42623563
49,0,60,89,0,27,412729-412720-42623563
80,0,85,157,0,27,412729-412720-42623563
24,0,35,29,0,27,412729-412720-42623563
33,0,80,14,1,27,412729-412720-42623563
28,0,30,179,0,27,412729-412720-42623563
34,0,50,30,0,27,412729-412720-42623563
25,0,30,80,0,27,412729-412720-42623563
41,0,75,20,1,27,412729-412720-42623563
54,0,60,111,0,27,412729-412720-42623563
54,0,80,30,1,27,412729-412720-42623563
22,0,25,136,0,27,412729-412720-42623563
20,0,55,7,1,27,412729-412720-42623563
54,0,55,117,0,28,412729-412720-42946175
55,0,75,61,1,28,412729-412720-42946175
19,0,25,53,0,28,412729-412720-42946175
31,0,85,7,1,28,412729-412720-42946175
14,0,25,19,1,28,412729-412720-42946175
47,0,50,160,0,28,412729-412720-42946175
15,0,35,13,1,28,412729-412720-42946175
25,0,60,14,1,28,412729-412720-42946175
78,0,80,162,0,28,412729-412720-42946175
40,0,55,62,1,28,412729-412720-42946175
11,0,30,7,1,28,412729-412720-42946175
67,0,75,119,0,28,412729-412720-42946175
34,0,35,186,0,28,412729-412720-42946175
27,0,50,21,1,28,412729-412720-42946175
69,0,85,91,1,28,412729-412720-42946175
49,0,60,89,0,28,412729-412720-42946175
80,0,85,157,0,28,412729-412720-42946175
24,0,35,29,0,28,412729-412720-42946175
33,0,80,14,1,28,412729-412720-42946175
28,0,30,179,0,28,412729-412720-42946175
34,0,50,30,1,28,412729-412720-42946175
25,0,30,80,0,28,412729-412720-42946175
41,0,75,20,1,28,412729-412720-42946175
54,0,60,111,0,28,412729-412720-42946175
54,0,80,30,1,28,412729-412720-42946175
22,0,25,136,0,28,412729-412720-42946175
20,0,55,7,1,28,412729-412720-42946175
54,0,55,117,0,29,412729-412720-42891387
55,0,75,61,1,29,412729-412720-42891387
19,0,25,53,0,29,412729-412720-42891387
31,0,85,7,1,29,412729-412720-42891387
14,0,25,19,1,29,412729-412720-42891387
47,0,50,160,0,29,412729-412720-42891387
15,0,35,13,1,29,412729-412720-42891387
25,0,60,14,1,29,412729-412720-42891387
78,0,80,162,0,29,412729-412720-42891387
40,0,55,62,0,29,412729-412720-42891387
11,0,30,7,1,29,412729-412720-42891387
67,0,75,119,0,29,412729-412720-42891387
34,0,35,186,0,29,412729-412720-42891387
27,0,50,21,1,29,412729-412720-42891387
69,0,85,91,0,29,412729-412720-42891387
49,0,60,89,0,29,412729-412720-42891387
80,0,85,157,0,29,412729-412720-42891387
24,0,35,29,0,29,412729-412720-42891387
33,0,80,14,1,29,412729-412720-42891387
28,0,30,179,0,29,412729-412720-42891387
34,0,50,30,0,29,412729-412720-42891387
25,0,30,80,0,29,412729-412720-42891387
41,0,75,20,1,29,412729-412720-42891387
54,0,60,111,0,29,412729-412720-42891387
54,0,80,30,0,29,412729-412720-42891387
22,0,25,136,0,29,412729-412720-42891387
20,0,55,7,1,29,412729-412720-42891387
54,0,55,117,0,30,412729-412720-43156334
55,0,75,61,1,30,412729-412720-43156334
19,0,25,53,0,30,412729-412720-43156334
31,0,85,7,1,30,412729-412720-43156334
14,0,25,19,1,30,412729-412720-43156334
47,0,50,160,0,30,412729-412720-43156334
15,0,35,13,1,30,412729-412720-43156334
25,0,60,14,1,30,412729-412720-43156334
78,0,80,162,0,30,412729-412720-43156334
40,0,55,62,0,30,412729-412720-43156334
11,0,30,7,1,30,412729-412720-43156334
67,0,75,119,0,30,412729-412720-43156334
34,0,35,186,0,30,412729-412720-43156334
27,0,50,21,1,30,412729-412720-43156334
69,0,85,91,1,30,412729-412720-43156334
49,0,60,89,1,30,412729-412720-43156334
80,0,85,157,0,30,412729-412720-43156334
24,0,35,29,1,30,412729-412720-43156334
33,0,80,14,1,30,412729-412720-43156334
28,0,30,179,0,30,412729-412720-43156334
34,0,50,30,1,30,412729-412720-43156334
25,0,30,80,0,30,412729-412720-43156334
41,0,75,20,1,30,412729-412720-43156334
54,0,60,111,0,30,412729-412720-43156334
54,0,80,30,1,30,412729-412720-43156334
22,0,25,136,0,30,412729-412720-43156334
20,0,55,7,1,30,412729-412720-43156334
54,0,55,117,0,31,412729-412720-42642917
55,0,75,61,0,31,412729-412720-42642917
19,0,25,53,0,31,412729-412720-42642917
31,0,85,7,1,31,412729-412720-42642917
14,0,25,19,1,31,412729-412720-42642917
47,0,50,160,0,31,412729-412720-42642917
15,0,35,13,1,31,412729-412720-42642917
25,0,60,14,1,31,412729-412720-42642917
78,0,80,162,0,31,412729-412720-42642917
40,0,55,62,0,31,412729-412720-42642917
11,0,30,7,1,31,412729-412720-42642917
67,0,75,119,0,31,412729-412720-42642917
34,0,35,186,0,31,412729-412720-42642917
27,0,50,21,1,31,412729-412720-42642917
69,0,85,91,0,31,412729-412720-42642917
49,0,60,89,0,31,412729-412720-42642917
80,0,85,157,0,31,412729-412720-42642917
24,0,35,29,1,31,412729-412720-42642917
33,0,80,14,1,31,412729-412720-42642917
28,0,30,179,0,31,412729-412720-42642917
34,0,50,30,1,31,412729-412720-42642917
25,0,30,80,0,31,412729-412720-42642917
41,0,75,20,1,31,412729-412720-42642917
54,0,60,111,0,31,412729-412720-42642917
54,0,80,30,1,31,412729-412720-42642917
22,0,25,136,0,31,412729-412720-42642917
20,0,55,7,1,31,412729-412720-42642917
54,0,55,117,0,32,412729-412720-42635216
55,0,75,61,0,32,412729-412720-42635216
19,0,25,53,0,32,412729-412720-42635216
31,0,85,7,1,32,412729-412720-42635216
14,0,25,19,0,32,412729-412720-42635216
47,0,50,160,0,32,412729-412720-42635216
15,0,35,13,0,32,412729-412720-42635216
25,0,60,14,1,32,412729-412720-42635216
78,0,80,162,0,32,412729-412720-42635216
40,0,55,62,0,32,412729-412720-42635216
11,0,30,7,1,32,412729-412720-42635216
67,0,75,119,0,32,412729-412720-42635216
34,0,35,186,0,32,412729-412720-42635216
27,0,50,21,0,32,412729-412720-42635216
69,0,85,91,0,32,412729-412720-42635216
49,0,60,89,0,32,412729-412720-42635216
80,0,85,157,0,32,412729-412720-42635216
24,0,35,29,0,32,412729-412720-42635216
33,0,80,14,1,32,412729-412720-42635216
28,0,30,179,0,32,412729-412720-42635216
34,0,50,30,0,32,412729-412720-42635216
25,0,30,80,0,32,412729-412720-42635216
41,0,75,20,1,32,412729-412720-42635216
54,0,60,111,0,32,412729-412720-42635216
54,0,80,30,1,32,412729-412720-42635216
22,0,25,136,0,32,412729-412720-42635216
20,0,55,7,1,32,412729-412720-42635216
54,0,55,117,0,33,412729-412720-42986526
55,0,75,61,1,33,412729-412720-42986526
19,0,25,53,1,33,412729-412720-42986526
31,0,85,7,1,33,412729-412720-42986526
14,0,25,19,1,33,412729-412720-42986526
47,0,50,160,0,33,412729-412720-42986526
15,0,35,13,1,33,412729-412720-42986526
25,0,60,14,1,33,412729-412720-42986526
78,0,80,162,0,33,412729-412720-42986526
40,0,55,62,0,33,412729-412720-42986526
11,0,30,7,1,33,412729-412720-42986526
67,0,75,119,0,33,412729-412720-42986526
34,0,35,186,0,33,412729-412720-42986526
27,0,50,21,1,33,412729-412720-42986526
69,0,85,91,1,33,412729-412720-42986526
49,0,60,89,0,33,412729-412720-42986526
80,0,85,157,0,33,412729-412720-42986526
24,0,35,29,1,33,412729-412720-42986526
33,0,80,14,1,33,412729-412720-42986526
28,0,30,179,0,33,412729-412720-42986526
34,0,50,30,1,33,412729-412720-42986526
25,0,30,80,0,33,412729-412720-42986526
41,0,75,20,1,33,412729-412720-42986526
54,0,60,111,0,33,412729-412720-42986526
54,0,80,30,1,33,412729-412720-42986526
22,0,25,136,0,33,412729-412720-42986526
20,0,55,7,1,33,412729-412720-42986526
54,0,55,117,0,34,412729-412720-42306236
55,0,75,61,0,34,412729-412720-42306236
19,0,25,53,0,34,412729-412720-42306236
31,0,85,7,1,34,412729-412720-42306236
14,0,25,19,1,34,412729-412720-42306236
47,0,50,160,0,34,412729-412720-42306236
15,0,35,13,1,34,412729-412720-42306236
25,0,60,14,1,34,412729-412720-42306236
78,0,80,162,0,34,412729-412720-42306236
40,0,55,62,0,34,412729-412720-42306236
11,0,30,7,1,34,412729-412720-42306236
67,0,75,119,0,34,412729-412720-42306236
34,0,35,186,0,34,412729-412720-42306236
27,0,50,21,1,34,412729-412720-42306236
69,0,85,91,0,34,412729-412720-42306236
49,0,60,89,0,34,412729-412720-42306236
80,0,85,157,0,34,412729-412720-42306236
24,0,35,29,1,34,412729-412720-42306236
33,0,80,14,1,34,412729-412720-42306236
28,0,30,179,0,34,412729-412720-42306236
34,0,50,30,1,34,412729-412720-42306236
25,0,30,80,0,34,412729-412720-42306236
41,0,75,20,1,34,412729-412720-42306236
54,0,60,111,1,34,412729-412720-42306236
54,0,80,30,0,34,412729-412720-42306236
22,0,25,136,0,34,412729-412720-42306236
20,0,55,7,1,34,412729-412720-42306236
54,0,55,117,0,35,412729-412720-42980254
55,0,75,61,0,35,412729-412720-42980254
19,0,25,53,0,35,412729-412720-42980254
31,0,85,7,1,35,412729-412720-42980254
14,0,25,19,0,35,412729-412720-42980254
47,0,50,160,0,35,412729-412720-42980254
15,0,35,13,1,35,412729-412720-42980254
25,0,60,14,1,35,412729-412720-42980254
78,0,80,162,0,35,412729-412720-42980254
40,0,55,62,0,35,412729-412720-42980254
11,0,30,7,1,35,412729-412720-42980254
67,0,75,119,0,35,412729-412720-42980254
34,0,35,186,0,35,412729-412720-42980254
27,0,50,21,0,35,412729-412720-42980254
69,0,85,91,0,35,412729-412720-42980254
49,0,60,89,0,35,412729-412720-42980254
80,0,85,157,0,35,412729-412720-42980254
24,0,35,29,0,35,412729-412720-42980254
33,0,80,14,1,35,412729-412720-42980254
28,0,30,179,0,35,412729-412720-42980254
34,0,50,30,0,35,412729-412720-42980254
25,0,30,80,0,35,412729-412720-42980254
41,0,75,20,1,35,412729-412720-42980254
54,0,60,111,0,35,412729-412720-42980254
54,0,80,30,0,35,412729-412720-42980254
22,0,25,136,0,35,412729-412720-42980254
20,0,55,7,1,35,412729-412720-42980254
54,0,55,117,0,36,412729-412720-42950043
55,0,75,61,1,36,412729-412720-42950043
19,0,25,53,0,36,412729-412720-42950043
31,0,85,7,1,36,412729-412720-42950043
14,0,25,19,1,36,412729-412720-42950043
47,0,50,160,0,36,412729-412720-42950043
15,0,35,13,1,36,412729-412720-42950043
25,0,60,14,1,36,412729-412720-42950043
78,0,80,162,0,36,412729-412720-42950043
40,0,55,62,1,36,412729-412720-42950043
11,0,30,7,1,36,412729-412720-42950043
67,0,75,119,0,36,412729-412720-42950043
34,0,35,186,0,36,412729-412720-42950043
27,0,50,21,1,36,412729-412720-42950043
69,0,85,91,1,36,412729-412720-42950043
49,0,60,89,0,36,412729-412720-42950043
80,0,85,157,0,36,412729-412720-42950043
24,0,35,29,1,36,412729-412720-42950043
33,0,80,14,1,36,412729-412720-42950043
28,0,30,179,0,36,412729-412720-42950043
34,0,50,30,1,36,412729-412720-42950043
25,0,30,80,0,36,412729-412720-42950043
41,0,75,20,1,36,412729-412720-42950043
54,0,60,111,0,36,412729-412720-42950043
54,0,80,30,1,36,412729-412720-42950043
22,0,25,136,0,36,412729-412720-42950043
20,0,55,7,1,36,412729-412720-42950043
54,0,55,117,1,37,412729-412720-42628149
55,0,75,61,1,37,412729-412720-42628149
19,0,25,53,1,37,412729-412720-42628149
31,0,85,7,1,37,412729-412720-42628149
14,0,25,19,1,37,412729-412720-42628149
47,0,50,160,1,37,412729-412720-42628149
15,0,35,13,1,37,412729-412720-42628149
25,0,60,14,1,37,412729-412720-42628149
78,0,80,162,1,37,412729-412720-42628149
40,0,55,62,1,37,412729-412720-42628149
11,0,30,7,0,37,412729-412720-42628149
67,0,75,119,1,37,412729-412720-42628149
34,0,35,186,0,37,412729-412720-42628149
27,0,50,21,1,37,412729-412720-42628149
69,0,85,91,1,37,412729-412720-42628149
49,0,60,89,1,37,412729-412720-42628149
80,0,85,157,1,37,412729-412720-42628149
24,0,35,29,1,37,412729-412720-42628149
33,0,80,14,1,37,412729-412720-42628149
28,0,30,179,0,37,412729-412720-42628149
34,0,50,30,1,37,412729-412720-42628149
25,0,30,80,1,37,412729-412720-42628149
41,0,75,20,1,37,412729-412720-42628149
54,0,60,111,1,37,412729-412720-42628149
54,0,80,30,1,37,412729-412720-42628149
22,0,25,136,0,37,412729-412720-42628149
20,0,55,7,0,37,412729-412720-42628149
54,0,55,117,0,38,412729-412720-42944644
55,0,75,61,0,38,412729-412720-42944644
19,0,25,53,0,38,412729-412720-42944644
31,0,85,7,1,38,412729-412720-42944644
14,0,25,19,1,38,412729-412720-42944644
47,0,50,160,0,38,412729-412720-42944644
15,0,35,13,1,38,412729-412720-42944644
25,0,60,14,1,38,412729-412720-42944644
78,0,80,162,0,38,412729-412720-42944644
40,0,55,62,1,38,412729-412720-42944644
11,0,30,7,1,38,412729-412720-42944644
67,0,75,119,0,38,412729-412720-42944644
34,0,35,186,0,38,412729-412720-42944644
27,0,50,21,1,38,412729-412720-42944644
69,0,85,91,0,38,412729-412720-42944644
49,0,60,89,0,38,412729-412720-42944644
80,0,85,157,0,38,412729-412720-42944644
24,0,35,29,1,38,412729-412720-42944644
33,0,80,14,1,38,412729-412720-42944644
28,0,30,179,0,38,412729-412720-42944644
34,0,50,30,1,38,412729-412720-42944644
25,0,30,80,0,38,412729-412720-42944644
41,0,75,20,1,38,412729-412720-42944644
54,0,60,111,0,38,412729-412720-42944644
54,0,80,30,1,38,412729-412720-42944644
22,0,25,136,0,38,412729-412720-42944644
20,0,55,7,1,38,412729-412720-42944644
54,0,55,117,0,39,412729-412720-42947709
55,0,75,61,1,39,412729-412720-42947709
19,0,25,53,1,39,412729-412720-42947709
31,0,85,7,1,39,412729-412720-42947709
14,0,25,19,1,39,412729-412720-42947709
47,0,50,160,0,39,412729-412720-42947709
15,0,35,13,1,39,412729-412720-42947709
25,0,60,14,1,39,412729-412720-42947709
78,0,80,162,0,39,412729-412720-42947709
40,0,55,62,1,39,412729-412720-42947709
11,0,30,7,1,39,412729-412720-42947709
67,0,75,119,0,39,412729-412720-42947709
34,0,35,186,0,39,412729-412720-42947709
27,0,50,21,1,39,412729-412720-42947709
69,0,85,91,1,39,412729-412720-42947709
49,0,60,89,1,39,412729-412720-42947709
80,0,85,157,0,39,412729-412720-42947709
24,0,35,29,1,39,412729-412720-42947709
33,0,80,14,1,39,412729-412720-42947709
28,0,30,179,0,39,412729-412720-42947709
34,0,50,30,1,39,412729-412720-42947709
25,0,30,80,1,39,412729-412720-42947709
41,0,75,20,1,39,412729-412720-42947709
54,0,60,111,0,39,412729-412720-42947709
54,0,80,30,1,39,412729-412720-42947709
22,0,25,136,0,39,412729-412720-42947709
20,0,55,7,1,39,412729-412720-42947709
54,0,55,117,0,40,412729-412720-42950660
55,0,75,61,1,40,412729-412720-42950660
19,0,25,53,1,40,412729-412720-42950660
31,0,85,7,1,40,412729-412720-42950660
14,0,25,19,1,40,412729-412720-42950660
47,0,50,160,0,40,412729-412720-42950660
15,0,35,13,1,40,412729-412720-42950660
25,0,60,14,1,40,412729-412720-42950660
78,0,80,162,1,40,412729-412720-42950660
40,0,55,62,1,40,412729-412720-42950660
11,0,30,7,1,40,412729-412720-42950660
67,0,75,119,1,40,412729-412720-42950660
34,0,35,186,1,40,412729-412720-42950660
27,0,50,21,1,40,412729-412720-42950660
69,0,85,91,1,40,412729-412720-42950660
49,0,60,89,0,40,412729-412720-42950660
80,0,85,157,0,40,412729-412720-42950660
24,0,35,29,0,40,412729-412720-42950660
33,0,80,14,1,40,412729-412720-42950660
28,0,30,179,1,40,412729-412720-42950660
34,0,50,30,1,40,412729-412720-42950660
25,0,30,80,0,40,412729-412720-42950660
41,0,75,20,1,40,412729-412720-42950660
54,0,60,111,0,40,412729-412720-42950660
54,0,80,30,1,40,412729-412720-42950660
22,0,25,136,0,40,412729-412720-42950660
20,0,55,7,1,40,412729-412720-42950660
54,0,55,117,0,41,412729-412720-42623565
55,0,75,61,0,41,412729-412720-42623565
19,0,25,53,0,41,412729-412720-42623565
31,0,85,7,1,41,412729-412720-42623565
14,0,25,19,1,41,412729-412720-42623565
47,0,50,160,0,41,412729-412720-42623565
15,0,35,13,1,41,412729-412720-42623565
25,0,60,14,1,41,412729-412720-42623565
78,0,80,162,0,41,412729-412720-42623565
40,0,55,62,0,41,412729-412720-42623565
11,0,30,7,0,41,412729-412720-42623565
67,0,75,119,0,41,412729-412720-42623565
34,0,35,186,0,41,412729-412720-42623565
27,0,50,21,0,41,412729-412720-42623565
69,0,85,91,0,41,412729-412720-42623565
49,0,60,89,0,41,412729-412720-42623565
80,0,85,157,0,41,412729-412720-42623565
24,0,35,29,0,41,412729-412720-42623565
33,0,80,14,1,41,412729-412720-42623565
28,0,30,179,0,41,412729-412720-42623565
34,0,50,30,1,41,412729-412720-42623565
25,0,30,80,0,41,412729-412720-42623565
41,0,75,20,1,41,412729-412720-42623565
54,0,60,111,0,41,412729-412720-42623565
54,0,80,30,0,41,412729-412720-42623565
22,0,25,136,0,41,412729-412720-42623565
20,0,55,7,1,41,412729-412720-42623565
54,0,55,117,0,42,412729-412720-43151866
55,0,75,61,1,42,412729-412720-43151866
19,0,25,53,0,42,412729-412720-43151866
31,0,85,7,1,42,412729-412720-43151866
14,0,25,19,1,42,412729-412720-43151866
47,0,50,160,0,42,412729-412720-43151866
15,0,35,13,1,42,412729-412720-43151866
25,0,60,14,1,42,412729-412720-43151866
78,0,80,162,0,42,412729-412720-43151866
40,0,55,62,0,42,412729-412720-43151866
11,0,30,7,1,42,412729-412720-43151866
67,0,75,119,0,42,412729-412720-43151866
34,0,35,186,0,42,412729-412720-43151866
27,0,50,21,1,42,412729-412720-43151866
69,0,85,91,0,42,412729-412720-43151866
49,0,60,89,0,42,412729-412720-43151866
80,0,85,157,0,42,412729-412720-43151866
24,0,35,29,0,42,412729-412720-43151866
33,0,80,14,1,42,412729-412720-43151866
28,0,30,179,0,42,412729-412720-43151866
